subscription_id,customer_id,start_date,end_date,status,cancellation_reason,renewal_count,monthly_fee
15148,4550,06-04-2022,,active,,9,12.99
15149,11878,2020-09-09,,active,,2,49.99
15150,19704,2021-06-11,2024-01-29,Canceled,Switched to competitor,6,12.99
15151,12108,2021-01-01,2023-04-01,cancelled,Other,0,24.99
15152,14966,2024-04-03,,active,,10,19.99
15153,5670,2024-11-09,04-02-2026,churned,Switched to competitor,11,19.99 USD
15154,6116,2022-11-13,,active,,3,19.99
15155,6280,2020-08-28,,active,,3,12.99
15156,586,15-12-2023,2024-12-22,Canceled,N/A,7,24.99
15157,17127,2021-07-07,2024-05-16,churned,Technical issues,0,19.99
15158,19151,2021-01-23,,active,,12,49.99
15159,19210,2023-08-05,,active,,13,12.99
15160,254,17-01-2024,15-09-2024,cancelled,Too expensive,3,12.99 USD
15161,12795,2024-12-20,,active,,11,12.99
15162,19083,16-09-2021,2022-06-20,churned,Switched to competitor,-1,12.99
15163,4213,15-07-2022,2025-02-05,cancelled,Lack of use,6,49.99 USD
15164,8589,2024-10-27,10-12-2024,churned,Lack of use,9,19.99
15165,18863,2022-09-19,,active,,13,49.99
15166,4992,2024-08-08,2027-06-30,churned,,4,24.99
15167,7552,2020-07-03,,active,,3,9.99
15168,6748,2024-02-28,2024-12-13,cancelled,N/A,13,24.99
15169,3772,2020-11-11,,active,,10,19.99
15170,11075,2023-12-23,,active,,12,49.99
15171,6924,15-08-2022,2021-03-07,cancelled,Too expensive,8,19.99
15172,16411,2024-05-23,17-09-2026,Canceled,Too expensive,4,9.99
15173,18123,2024-08-10,2025-01-29,cancelled,Technical issues,10,19.99
15174,5106,2020-09-17,2021-03-11,cancelled,Switched to competitor,5,49.99
15175,14924,2020-04-21,04-10-2020,churned,N/A,8,19.99
15176,15775,03-03-2020,2022-07-16,churned,Technical issues,0,24.99
15177,2190,2023-09-23,,active,,-1,19.99
15178,5236,2022-07-06,2024-01-09,cancelled,Switched to competitor,11,24.99
15179,994,2021-01-14,21-08-2022,active,,1,9.99
15180,2006,2020-06-27,,active,,3,9.99
15181,4547,16-07-2021,2022-11-14,cancelled,Switched to competitor,13,49.99
15182,11688,07-04-2023,,active,,2,9.99 USD
15183,19808,2024-07-14,2027-01-03,churned,N/A,1,12.99 USD
15184,9295,2021-06-12,,active,,14,19.99
15185,219,2024-06-25,2026-01-01,churned,Switched to competitor,14,19.99
15186,15003,2024-06-11,2027-05-31,churned,Too expensive,5,12.99
15187,7452,2023-02-01,,active,,6,24.99
15188,19857,31-12-2020,2022-03-07,active,,10,9.99
15189,649,26-11-2020,,active,,12,24.99
15190,11991,08-12-2024,21-03-2026,active,,12,49.99
15191,11783,2023-03-01,2024-12-05,churned,Lack of use,3,9.99
15192,7893,2020-02-02,2021-07-29,cancelled,Other,7,24.99
15193,2388,2021-12-17,2023-06-24,active,,7,19.99
15194,7255,04-11-2024,2026-02-14,churned,,2,9.99
15195,15659,2024-09-29,,active,,6,24.99
15196,9386,2022-01-16,2022-05-15,active,,4,19.99
15197,8522,2024-08-02,18-09-2026,churned,Too expensive,0,24.99
15198,7822,2021-04-16,22-11-2021,churned,Too expensive,14,24.99
15199,6908,2023-06-15,2024-06-05,churned,Switched to competitor,2,12.99
15200,15069,2022-11-28,2024-11-26,churned,N/A,5,12.99
15201,16760,2022-09-26,2024-05-04,cancelled,Too expensive,5,12.99
15202,3980,07-05-2020,,active,,10,19.99
15203,18350,2022-01-20,,active,,-1,12.99
15204,16241,2022-10-29,2024-05-11,Canceled,Switched to competitor,1,12.99
15205,10355,13-04-2024,,active,,9,24.99
15206,18691,2022-05-22,2024-08-01,churned,Lack of use,12,12.99
15207,14245,13-09-2023,,active,,8,12.99
15208,1340,2024-05-10,2024-11-06,churned,,12,19.99 USD
15209,8862,2023-09-08,2026-03-15,churned,,11,19.99
15210,13491,2020-06-23,,active,,2,24.99
15211,16638,2022-11-30,2023-02-15,cancelled,Technical issues,1,24.99
15212,4695,10-08-2020,,active,,3,24.99
15213,14288,2023-03-06,,active,,2,9.99
15214,17244,2022-04-16,,active,,2,24.99 USD
15215,16220,2021-08-03,05-10-2022,active,,8,24.99
15216,11312,20-08-2021,,active,,6,24.99
15217,5754,04-09-2021,01-03-2023,churned,,10,49.99
15218,15456,2020-02-09,2021-10-24,cancelled,Technical issues,10,19.99
15219,900,2024-03-05,2025-11-07,cancelled,N/A,11,9.99
15220,12386,2024-10-14,,active,,0,12.99
15221,10101,2020-12-15,24-05-2021,cancelled,Too expensive,1,24.99
15222,10837,2023-08-25,,active,,13,49.99
15223,17085,16-09-2024,2025-04-02,cancelled,Switched to competitor,9,9.99
15224,16711,2022-03-22,,active,,13,24.99
15225,15512,2022-01-30,03-06-2022,active,,14,19.99
15226,15864,05-10-2022,,active,,12,19.99
15227,13671,2025-11-12,2022-11-26,Canceled,Too expensive,4,9.99
15228,14010,2021-06-06,,active,,4,12.99 USD
15229,13039,2023-10-25,01-08-2024,cancelled,Technical issues,0,12.99
15230,6132,2023-11-09,,active,,6,24.99
15231,13193,2020-08-05,,active,,7,19.99
15232,6198,2023-02-06,,active,,3,12.99
15233,9229,2023-09-02,2026-02-10,cancelled,Lack of use,1,49.99
15234,12648,2024-07-09,,active,,10,19.99
15235,2857,30-04-2022,,active,,7,9.99
15236,12147,2020-10-22,2021-09-04,churned,Lack of use,4,49.99
15237,10648,12-06-2023,2026-05-04,churned,Technical issues,0,12.99
15238,17353,2021-03-13,2021-06-07,active,,5,9.99
15239,16069,2024-08-05,,active,,8,19.99
15240,15075,23-09-2021,,active,,-1,49.99
15241,15007,2020-07-17,,active,,6,9.99
15242,6373,11-04-2022,,active,,8,49.99
15243,9781,20-11-2024,,active,,8,19.99
15244,1634,27-04-2023,,active,,3,24.99
15245,16046,2020-08-22,30-03-2023,cancelled,Too expensive,2,24.99 USD
15246,10154,2020-02-29,,active,,1,12.99
15247,12108,2024-10-15,2027-09-15,cancelled,,12,49.99
15248,5054,05-06-2023,2025-03-20,churned,Too expensive,2,9.99
15249,1467,2023-07-07,07-04-2026,cancelled,Switched to competitor,10,24.99
15250,1360,01-04-2022,2023-08-19,cancelled,Technical issues,10,24.99
15251,310,2022-11-15,10-06-2023,churned,Too expensive,3,19.99
15252,4205,11-01-2022,2022-09-21,churned,Lack of use,14,9.99
15253,1247,02-04-2023,,active,,0,9.99
15254,14265,2021-09-16,2023-10-10,cancelled,Switched to competitor,7,49.99 USD
15255,13655,29-07-2022,,active,,0,24.99
15256,4306,2024-02-25,,active,,5,9.99
15257,11146,2022-12-14,2025-02-22,cancelled,Other,11,19.99
15258,11094,2022-08-26,,active,,1,9.99
15259,10218,18-05-2021,07-09-2021,cancelled,Switched to competitor,11,24.99
15260,10727,04-01-2020,24-12-2020,Canceled,Too expensive,8,9.99
15261,16532,2023-04-16,,active,,0,49.99
15262,9593,2024-06-08,20-01-2025,churned,,7,24.99
15263,9748,2024-07-23,22-02-2027,churned,Other,1,12.99
15264,18545,2022-11-02,2024-05-24,churned,Lack of use,12,49.99
15265,896,02-04-2020,2022-04-15,cancelled,Lack of use,9,49.99
15266,13374,24-08-2023,,active,,12,19.99
15267,14460,2023-12-14,15-05-2024,churned,Switched to competitor,3,9.99
15268,16163,16-07-2021,2021-12-29,cancelled,Technical issues,14,9.99
15269,3922,2023-08-26,,active,,6,9.99
15270,7708,2023-05-25,2023-08-03,churned,Lack of use,8,24.99
15271,7749,2022-02-03,2024-08-04,churned,Other,11,12.99
15272,9673,2024-02-14,2025-02-17,cancelled,,0,24.99
15273,14962,2024-10-26,,active,,14,9.99
15274,16228,01-09-2024,,active,,12,49.99
15275,6915,28-09-2023,2025-10-28,cancelled,Too expensive,3,49.99
15276,11819,04-03-2020,2020-06-03,cancelled,N/A,13,49.99
15277,9657,2020-10-26,,active,,14,9.99
15278,4597,2023-05-10,2024-10-10,active,,8,12.99
15279,3659,30-09-2024,,active,,11,19.99
15280,17995,2022-02-02,2023-06-28,active,,11,24.99
15281,1701,2021-08-22,22-11-2022,churned,Switched to competitor,2,9.99
15282,16423,02-02-2022,2024-02-03,cancelled,,1,49.99
15283,17286,2024-06-30,,active,,8,24.99
15284,19267,2022-01-18,,active,,8,19.99
15285,8596,2023-11-07,2025-12-28,churned,Switched to competitor,5,24.99
15286,14407,2023-11-08,2025-11-14,active,,9,12.99
15287,6894,2024-11-06,,active,,6,12.99
15288,17974,2021-04-04,16-11-2021,Canceled,Switched to competitor,8,19.99
15289,7829,2024-08-30,2025-04-12,Canceled,Lack of use,10,19.99
15290,14965,21-12-2022,,active,,4,49.99
15291,9374,2022-01-24,2022-05-26,churned,,13,9.99
15292,1240,2023-07-19,2024-08-21,cancelled,Too expensive,11,24.99
15293,499,16-12-2020,2021-04-08,churned,Technical issues,5,12.99
15294,12587,2022-10-29,2024-09-20,churned,Lack of use,8,12.99
15295,14739,2022-05-04,2023-01-08,churned,,14,49.99
15296,10402,2020-05-08,,active,,11,19.99
15297,15115,2020-03-17,,active,,0,19.99
15298,1437,2021-03-06,,active,,10,12.99
15299,17922,08-10-2021,,active,,4,24.99
15300,12968,2023-09-11,15-08-2024,cancelled,Lack of use,9,19.99
15301,8410,24-12-2023,2026-02-16,cancelled,N/A,10,49.99
15302,16170,2024-01-18,2025-12-15,active,,8,12.99
15303,17008,20-12-2022,2025-05-06,churned,Other,11,24.99
15304,10618,26-11-2021,2023-01-24,churned,Technical issues,1,12.99 USD
15305,6924,07-04-2024,2027-01-24,cancelled,Lack of use,6,49.99
15306,7390,2022-07-28,2024-03-14,active,,3,19.99
15307,7826,2023-05-29,2024-06-01,churned,,1,12.99
15308,7370,2022-11-26,15-09-2023,active,,-1,12.99
15309,13540,2021-03-06,,active,,8,9.99
15310,4888,07-08-2022,,active,,14,19.99
15311,8237,11-07-2023,18-11-2024,cancelled,,5,19.99
15312,12247,2024-07-12,,active,,5,19.99
15313,8132,2022-01-15,,active,,11,19.99
15314,10183,2024-12-03,,active,,2,24.99
15315,12975,2021-12-17,2022-05-12,churned,Other,14,24.99
15316,10440,11-10-2023,2025-03-12,cancelled,Technical issues,2,19.99
15317,3708,2024-02-12,,active,,6,24.99
15318,8058,2024-05-08,,active,,12,49.99
15319,8478,07-10-2024,2026-04-14,churned,Lack of use,8,19.99
15320,7989,2022-01-08,2024-07-20,churned,Lack of use,4,24.99
15321,7472,21-03-2024,2025-09-22,churned,Switched to competitor,14,19.99
15322,18892,2024-03-10,,active,,12,49.99
15323,6292,23-01-2020,,active,,8,49.99
15324,14350,2020-07-10,2022-09-13,churned,Lack of use,5,19.99
15325,18264,23-07-2024,16-03-2027,cancelled,Switched to competitor,9,12.99
15326,19104,2020-01-21,2022-03-13,churned,Switched to competitor,13,49.99
15327,5896,2021-12-31,14-04-2022,cancelled,Technical issues,4,49.99
15328,15171,2022-07-14,2024-05-25,cancelled,,2,49.99
15329,17909,20-04-2024,2025-09-30,churned,Switched to competitor,14,12.99
15330,6375,03-05-2022,2022-07-10,cancelled,Too expensive,14,9.99
15331,14517,2023-10-24,,active,,2,24.99
15332,9411,2024-09-21,2025-11-18,churned,Switched to competitor,2,19.99
15333,4161,2020-08-23,2020-10-12,churned,,4,9.99 USD
15334,14671,2021-02-07,,active,,-1,49.99
15335,8139,07-10-2020,2022-08-10,cancelled,Technical issues,0,9.99
15336,13700,2020-01-29,2021-11-25,churned,,5,19.99
15337,18547,18-04-2022,,active,,9,19.99
15338,13297,2021-03-01,,active,,3,9.99
15339,18912,2022-06-30,,active,,14,24.99
15340,3577,2022-01-18,2024-11-02,churned,N/A,14,12.99
15341,17758,2020-02-11,21-05-2021,churned,,4,24.99
15342,82,02-12-2020,2023-01-21,churned,,5,12.99
15343,16719,2021-04-30,2023-12-03,cancelled,Technical issues,1,12.99
15344,5114,08-08-2022,,active,,0,24.99
15345,8217,2022-08-22,2023-09-28,active,,3,49.99
15346,12390,2020-06-13,,active,,2,12.99
15347,9314,2023-04-02,,active,,1,9.99
15348,9122,19-05-2020,2022-10-14,cancelled,Other,9,19.99
15349,967,2022-10-25,,active,,9,9.99
15350,13289,30-05-2023,2024-07-02,churned,Switched to competitor,13,49.99
15351,19581,2022-05-15,01-09-2022,cancelled,Too expensive,5,12.99
15352,3982,03-09-2024,,active,,11,24.99
15353,14869,15-03-2021,,active,,8,49.99
15354,16329,03-04-2023,,active,,7,19.99
15355,17827,25-03-2022,,active,,4,9.99
15356,10389,01-06-2023,2023-09-25,cancelled,Other,0,12.99
15357,19884,11-04-2020,2022-06-30,cancelled,Too expensive,2,49.99 USD
15358,9345,02-08-2020,,active,,10,9.99
15359,14495,2020-11-09,,active,,10,12.99 USD
15360,7627,2023-01-26,2025-07-26,active,,3,49.99
15361,276,2022-01-22,04-01-2025,churned,Other,9,24.99
15362,2720,2023-02-09,,active,,0,24.99
15363,12863,2022-01-27,2024-02-20,cancelled,,3,24.99
15364,12123,2023-06-12,2024-10-08,active,,9,9.99
15365,19133,2024-11-08,2026-10-10,Canceled,Switched to competitor,9,12.99
15366,10808,2023-05-15,2023-10-02,cancelled,Technical issues,10,19.99
15367,10522,2021-07-27,2024-05-20,active,,1,49.99
15368,17446,24-08-2022,18-06-2025,churned,Lack of use,11,19.99
15369,14194,2022-07-29,2023-03-04,Canceled,,11,12.99
15370,16286,08-08-2023,,active,,10,24.99
15371,1562,2023-12-28,29-03-2026,churned,Lack of use,2,12.99
15372,7845,2021-04-03,2023-03-15,churned,Too expensive,2,24.99
15373,13685,19-05-2020,2023-03-23,cancelled,Switched to competitor,3,12.99
15374,5819,13-04-2022,2022-07-14,churned,N/A,3,49.99
15375,5166,2022-08-21,2023-02-25,Canceled,,6,24.99
15376,1396,2023-01-19,,active,,13,12.99
15377,17872,2020-07-17,2022-09-10,churned,,7,19.99
15378,16342,2020-01-29,2020-12-05,cancelled,Too expensive,11,49.99
15379,11964,2022-07-30,,active,,0,24.99
15380,8706,2020-06-22,2023-01-11,cancelled,Lack of use,7,12.99
15381,3074,06-04-2020,2021-09-01,cancelled,Lack of use,3,9.99
15382,17453,14-01-2024,,active,,3,19.99
15383,16588,2022-08-04,,active,,12,9.99
15384,4246,07-12-2024,14-05-2027,churned,Too expensive,8,49.99
15385,3608,24-08-2024,2027-07-02,churned,,2,19.99
15386,1466,2023-02-07,2023-08-12,cancelled,N/A,12,12.99
15387,11730,25-10-2023,2023-12-31,churned,Too expensive,12,49.99
15388,16300,2020-06-08,,active,,-1,19.99
15389,17817,17-11-2024,,active,,5,9.99
15390,4486,2022-02-16,,active,,5,24.99
15391,7300,16-04-2024,,active,,10,9.99
15392,8826,2022-08-21,2023-11-15,churned,Lack of use,0,9.99 USD
15393,1908,2021-11-18,2022-07-06,cancelled,Too expensive,1,49.99
15394,14150,2023-05-06,,active,,9,24.99 USD
15395,12514,02-11-2022,2023-09-29,active,,8,49.99
15396,6239,17-05-2024,,active,,7,12.99 USD
15397,18381,2024-09-27,,active,,7,12.99
15398,17444,31-05-2023,2024-05-19,churned,Switched to competitor,10,24.99
15399,10412,02-03-2023,2023-09-03,Canceled,,8,12.99
15400,632,2021-07-11,,active,,2,19.99
15401,19726,16-01-2022,,active,,1,12.99
15402,13377,2024-06-23,,active,,9,9.99
15403,6595,2020-07-25,2023-07-17,active,,5,12.99
15404,381,29-09-2021,04-03-2023,active,,8,19.99
15405,9739,2024-05-24,26-05-2025,cancelled,Lack of use,11,49.99
15406,18703,2020-08-11,,active,,-1,19.99
15407,5104,2022-08-29,,active,,7,9.99
15408,2529,2021-04-10,13-09-2021,cancelled,Lack of use,4,24.99
15409,8254,2020-07-15,,active,,14,12.99
15410,7484,2021-04-23,,active,,6,19.99 USD
15411,5575,25-11-2024,2026-09-03,churned,Technical issues,3,12.99
15412,1300,2024-11-14,,active,,10,12.99
15413,312,2024-10-25,23-09-2025,churned,Other,-1,24.99
15414,12944,2024-04-08,,active,,1,9.99
15415,9809,2021-08-01,,active,,-1,9.99
15416,4360,2020-12-11,,active,,1,19.99
15417,7310,09-09-2023,,active,,0,24.99
15418,13970,2022-11-05,19-11-2023,cancelled,Technical issues,6,9.99
15419,17147,2022-10-09,2025-03-13,cancelled,Too expensive,-1,12.99
15420,12165,2023-10-31,2025-07-19,cancelled,Technical issues,4,9.99
15421,17316,2023-05-27,2026-01-24,cancelled,Other,13,19.99
15422,11369,2020-08-27,,active,,-1,49.99
15423,4315,2021-07-15,2023-08-26,cancelled,,13,19.99
15424,10513,2022-12-22,,active,,0,24.99
15425,19796,19-10-2023,29-06-2025,cancelled,Other,4,12.99
15426,15903,2024-10-26,2026-02-11,churned,Other,9,9.99
15427,12929,2024-07-28,,active,,0,49.99
15428,9150,2023-06-06,,active,,9,12.99
15429,5309,2024-03-11,2026-02-01,cancelled,Lack of use,4,24.99
15430,4222,2023-05-21,,active,,8,49.99 USD
15431,14028,31-10-2021,2023-10-20,cancelled,,14,12.99
15432,15856,2024-09-01,17-01-2027,churned,Lack of use,5,24.99
15433,4149,02-11-2020,2021-07-26,cancelled,Too expensive,2,24.99
15434,1413,31-07-2024,2024-10-09,cancelled,,5,49.99
15435,7515,2022-07-31,2024-01-28,cancelled,Too expensive,12,49.99
15436,13618,2021-10-22,2022-03-21,churned,N/A,-1,12.99
15437,18256,2022-07-16,2022-10-07,churned,Switched to competitor,12,19.99
15438,1614,2026-08-23,2023-12-10,active,,5,9.99
15439,1374,27-07-2023,2026-04-28,Canceled,,12,24.99
15440,359,2023-09-10,,active,,12,19.99
15441,12090,2020-10-05,,active,,4,49.99
15442,16175,11-01-2023,09-02-2025,cancelled,N/A,1,12.99
15443,17688,2021-12-11,2022-09-05,cancelled,,3,19.99
15444,17846,19-02-2020,2022-06-25,churned,N/A,5,49.99
15445,14070,11-04-2020,,active,,13,12.99
15446,8320,01-03-2020,2020-06-17,active,,6,19.99
15447,8791,2023-09-18,,active,,9,9.99
15448,15582,2022-06-30,,active,,13,24.99
15449,11775,17-06-2022,2023-12-12,active,,12,9.99
15450,14797,2022-06-24,2022-08-08,churned,Switched to competitor,-1,24.99
15451,9171,30-07-2021,10-08-2022,churned,Other,8,49.99
15452,4437,2021-09-15,2023-06-20,active,,14,9.99
15453,9829,28-03-2024,16-01-2027,cancelled,Other,12,19.99
15454,10012,2021-08-22,,active,,8,24.99
15455,18431,2021-06-04,2024-02-14,cancelled,,14,9.99
15456,6826,2023-04-19,,active,,11,19.99
15457,11631,2020-01-11,,active,,8,19.99
15458,10727,2020-02-21,,active,,2,12.99
15459,16630,2023-07-01,2025-08-06,cancelled,,6,12.99
15460,3129,2024-12-29,2025-05-31,Canceled,Too expensive,7,12.99
15461,19075,2022-02-12,,active,,0,12.99
15462,8913,2021-04-25,2022-07-26,churned,Switched to competitor,11,24.99
15463,18950,2020-04-28,,active,,4,19.99
15464,4022,14-01-2021,02-03-2023,churned,,0,9.99
15465,14626,2020-07-30,,active,,14,24.99
15466,5163,2024-08-17,,active,,5,49.99
15467,19909,10-08-2024,2026-04-16,cancelled,Too expensive,9,9.99 USD
15468,18105,2021-08-20,,active,,14,24.99
15469,7020,21-11-2022,,active,,0,9.99
15470,1045,2024-11-20,2025-07-28,churned,,6,12.99
15471,14078,2024-10-14,,active,,1,24.99
15472,2591,27-08-2021,2024-07-01,cancelled,Other,5,24.99
15473,3922,12-09-2023,,active,,0,24.99
15474,8136,2020-04-28,,active,,12,19.99
15475,15036,2022-10-20,,active,,12,12.99
15476,11679,2022-05-23,,active,,-1,49.99
15477,17815,2021-11-27,2022-09-18,cancelled,Technical issues,1,12.99
15478,15475,2023-11-11,11-12-2023,active,,1,19.99
15479,2531,2022-09-18,2025-04-26,churned,Lack of use,12,24.99
15480,4630,2024-05-23,2027-04-08,cancelled,Lack of use,14,24.99 USD
15481,8176,2020-02-20,09-08-2022,churned,Technical issues,3,24.99
15482,13532,2024-01-27,2024-06-17,cancelled,,9,19.99
15483,15167,2024-04-16,,active,,1,49.99
15484,8116,2021-09-21,,active,,0,12.99
15485,1511,13-03-2021,2022-07-09,cancelled,,13,24.99
15486,16869,2022-05-01,25-01-2024,Canceled,,-1,49.99
15487,18543,2021-03-04,28-12-2023,cancelled,Technical issues,0,19.99
15488,5657,31-10-2024,,active,,0,9.99
15489,4053,2022-06-01,2023-11-14,cancelled,Lack of use,13,24.99
15490,5537,2022-01-13,,active,,1,12.99
15491,10968,26-06-2023,,active,,14,12.99
15492,6152,2024-04-26,,active,,11,24.99
15493,5039,19-12-2023,2025-04-11,churned,Switched to competitor,3,19.99
15494,2616,30-05-2021,,active,,7,24.99 USD
15495,14275,18-07-2021,2022-01-11,churned,N/A,12,24.99
15496,10358,2022-03-08,2023-09-15,churned,Switched to competitor,7,12.99
15497,15499,2024-07-17,2024-09-14,cancelled,Switched to competitor,11,19.99
15498,15292,26-04-2020,2021-01-22,active,,13,19.99
15499,19717,04-11-2022,,active,,-1,24.99
15500,8324,22-01-2020,2022-10-19,cancelled,,1,49.99
15501,14159,2021-11-17,,active,,6,12.99
15502,13448,2023-07-17,2024-08-29,churned,Technical issues,12,9.99
15503,12309,2024-01-27,,active,,12,19.99
15504,8059,25-03-2023,2026-01-23,active,,5,24.99
15505,18380,2021-09-15,,active,,4,9.99
15506,17791,2023-09-23,2024-01-12,cancelled,,10,9.99
15507,9159,2024-02-28,,active,,9,19.99
15508,993,20-03-2020,2022-03-18,active,,12,49.99
15509,16385,2021-03-05,2022-03-31,churned,Lack of use,14,49.99
15510,7837,2020-08-16,2023-03-17,churned,,-1,12.99
15511,15538,2023-01-08,04-07-2025,cancelled,Too expensive,1,12.99
15512,10834,22-09-2022,,active,,10,19.99
15513,4750,2023-01-18,,active,,7,24.99
15514,8208,2021-08-10,,active,,5,12.99
15515,429,06-08-2020,18-08-2022,churned,Technical issues,9,49.99
15516,16272,2023-10-03,,active,,3,19.99
15517,10061,2021-07-25,,active,,4,19.99
15518,16214,2024-09-15,2027-02-03,Canceled,,12,9.99
15519,7492,2020-03-23,,active,,14,49.99
15520,18502,2023-07-10,,active,,14,12.99
15521,13496,2020-07-24,2021-05-27,cancelled,Lack of use,4,49.99
15522,16416,29-06-2023,,active,,8,9.99
15523,13757,25-09-2024,,active,,2,9.99
15524,19118,11-02-2023,2024-10-09,cancelled,Too expensive,5,9.99
15525,9681,2023-03-02,,active,,11,12.99
15526,15606,26-11-2020,2022-10-27,Canceled,Technical issues,6,24.99
15527,4677,09-04-2022,,active,,1,19.99
15528,10832,2020-08-09,,active,,9,9.99
15529,12552,2020-08-06,2022-05-25,active,,9,24.99
15530,2781,26-04-2022,,active,,13,19.99
15531,14318,2024-03-09,,active,,10,19.99
15532,1477,06-12-2024,2026-09-20,Canceled,Too expensive,-1,12.99
15533,9162,25-10-2022,2023-11-06,cancelled,Lack of use,0,49.99
15534,1832,2022-04-05,03-10-2024,cancelled,,2,24.99 USD
15535,6819,21-12-2020,24-06-2021,cancelled,,9,19.99
15536,6598,17-11-2024,,active,,13,19.99
15537,10376,03-03-2024,02-01-2027,churned,Too expensive,12,9.99
15538,12732,07-11-2023,,active,,14,49.99
15539,18209,2023-08-20,18-01-2026,churned,N/A,5,49.99
15540,19379,18-08-2023,,active,,10,24.99
15541,18665,2020-10-28,27-06-2021,active,,7,49.99
15542,15249,2024-06-11,30-06-2026,cancelled,Other,14,19.99
15543,1193,23-06-2020,06-01-2021,cancelled,N/A,14,19.99
15544,1927,2020-10-20,2021-02-19,active,,7,9.99
15545,19939,2020-05-04,2022-04-21,churned,Other,1,49.99
15546,8510,2020-01-21,2021-05-22,Canceled,Other,2,19.99
15547,5523,2023-05-05,2023-09-24,cancelled,Other,4,24.99
15548,19935,2022-05-10,2023-08-30,active,,0,49.99
15549,7146,2023-09-09,2026-01-21,cancelled,Technical issues,13,49.99
