customer_id,signup_date,age,country,marketing_channel,plan_type,is_student
5881,22/04/2022,52,,UNKWN,pro,Yes
5882,19/02/2023,,FR,UNKWN,,TRUE
5883,2024-02-11,42,,instagram,,
5884,10/09/2021,46,,UNKWN,basic,1
5885,2020-04-05,,ES,linkedin,Pro,TRUE
5886,2023-12-08,29,UK,,Pro,
5887,12/06/2023,68,ES,Insta,Basic,TRUE
5888,16/06/2022,64,,instagram,Basic,TRUE
5889,21/12/2022,57,PL,Instagram Ads,basic,FALSE
5890,2023-07-03,29,PL,LinkedIn Ads,Pro,
5891,14/07/2021,69,ES,,,
5892,23/06/2022,23,PL,google_ads,,TRUE
5893,2020-12-13,,IT,Google,pro,Yes
5894,01/11/2021,27,DE,UNKWN,,Yes
5895,21/02/2023,19,FR,,Basic,0
5896,14/02/2024,,,email,Pro,0
5897,2020-11-12,62,,,Basic,Yes
5898,07/03/2024,42,UK,LinkedIn Ads,,0
5899,2021-12-19,24,UK,UNKWN,Basic,Yes
5900,2022-12-07,57,,,pro,0
5901,03/12/2023,40,UK,,enterprise,TRUE
5902,2023-03-05,65,FR,,enterprise,No
5903,2023-05-09,28,UK,google_ads,starter,0
5904,2020-09-06,,,,,1
5905,09/11/2020,53,NL,Google,enterprise,No
5906,23/10/2023,66,IT,,,FALSE
5907,2023-12-23,65,IT,Google,pro,
5908,17/03/2022,68,UK,insta_ads,starter,
5909,2024-02-12,40,,,Basic,TRUE
5910,2023-08-30,,de,UNKWN,Basic,No
5911,03/03/2024,60,PL,,starter,TRUE
5912,2024-10-10,24,Germany,Insta,,Yes
5913,10/10/2023,44,,linkedin,Pro,FALSE
5914,2021-04-29,30,NL,google_ads,,No
5915,19/05/2023,68,,UNKWN,Basic,1
5916,2024-09-23,34,ES,,enterprise,Yes
5917,2020-02-13,49,NL,UNKWN,basic,0
5918,13/04/2024,43,,unknown,Basic,
5919,24/07/2021,,NL,instagram,,Yes
5920,05/08/2021,,IT,email,,0
5921,2023-01-20,39,UK,LinkedIn Ads,,0
5922,2023-07-12,30,,,enterprise,FALSE
5923,13/06/2022,,PL,Instagram Ads,,0
5924,2020-08-07,29,de,unknown,,Yes
5925,2022-07-13,24,FR,,starter,
5926,2024-01-05,18,,LinkedIn Ads,BASIC,Yes
5927,2021-02-04,50,Germany,instagram,starter,0
5928,24/11/2023,69,DE,google_ads,pro,No
5929,27/12/2021,,,LinkedIn Ads,,Yes
5930,2022-09-17,31,ES,LinkedIn Ads,starter,
5931,17/06/2022,,,email,starter,FALSE
5932,2024-12-17,64,,linkedin,enterprise,0
5933,18/05/2024,60,,referral,starter,TRUE
5934,07/05/2022,,NL,,starter,FALSE
5935,2022-03-14,,de,insta_ads,,
5936,04/05/2021,58,NL,referral,,FALSE
5937,17/02/2024,34,PL,LinkedIn Ads,pro,TRUE
5938,2024-11-15,21,,Instagram Ads,,No
5939,02/02/2024,69,NL,UNKWN,Basic,1
5940,2024-05-16,68,FR,google_ads,pro,
5941,26/07/2022,56,,Instagram Ads,enterprise,0
5942,2022-04-23,18,de,google_ads,,0
5943,2024-09-01,58,UK,,pro,1
5944,2024-01-08,62,UK,UNKWN,,FALSE
5945,16/07/2023,41,ES,,BASIC,No
5946,23/09/2020,51,IT,Google,,
5947,2020-02-23,51,Germany,,,
5948,11/06/2021,41,,referral,enterprise,No
5949,23/03/2024,,ES,,pro,No
5950,2021-09-07,,ES,,,No
5951,2022-12-18,32,PL,referral,,FALSE
5952,29/11/2022,34,DE,Google,,0
5953,2023-06-14,30,germany,,Pro,Yes
5954,12/08/2022,24,,Insta,Basic,0
5955,20/01/2021,26,DE,referral,starter,1
5956,17/06/2024,61,PL,google_ads,basic,1
5957,2022-01-03,52,de,email,,0
5958,2021-12-16,40,PL,email,pro,TRUE
5959,2021-10-11,,Germany,,,
5960,26/10/2020,64,PL,Instagram Ads,basic,FALSE
5961,2021-01-29,56,ES,google_ads,Pro,1
5962,15/05/2023,40,DE,LinkedIn Ads,,
5963,21/09/2023,43,IT,,,FALSE
5964,2021-08-15,18,,email,,0
5965,19/10/2024,31,IT,referral,basic,FALSE
5966,2021-05-28,49,ES,Instagram Ads,Pro,0
5967,2023-04-16,68,,Instagram Ads,starter,No
5968,2021-01-30,65,DE,,,TRUE
5969,2021-01-05,27,FR,,,FALSE
5970,07/05/2022,18,DE,unknown,starter,0
5971,01/03/2022,22,DE,Insta,Basic,1
5972,2021-10-19,20,ES,google_ads,Pro,1
5973,03/09/2023,66,PL,,BASIC,
5974,05/01/2022,67,DE,insta_ads,basic,TRUE
5975,2023-10-24,,de,,enterprise,FALSE
5976,2021-01-18,,,,starter,No
5977,02/03/2020,44,FR,insta_ads,,TRUE
5978,2021-05-19,68,PL,email,,FALSE
5979,2020-08-26,,,instagram,,TRUE
5980,2020-07-13,,germany,,BASIC,No
5981,08/11/2021,39,,unknown,,Yes
5982,2023-05-30,35,,linkedin,,
5983,01/03/2020,33,FR,Google,,Yes
5984,26/02/2023,19,UK,UNKWN,basic,Yes
5985,16/09/2022,64,FR,Insta,Basic,No
5986,15/11/2021,30,Germany,,starter,No
5987,04/06/2020,62,ES,instagram,enterprise,
5988,2023-11-02,33,FR,,,TRUE
5989,03/07/2024,25,,LinkedIn Ads,starter,0
5990,2024-12-09,60,de,,BASIC,1
5991,11/07/2022,25,,LinkedIn Ads,,No
5992,17/05/2022,,UK,Insta,,No
5993,21/06/2022,27,,unknown,,Yes
5994,2024-12-18,,germany,LinkedIn Ads,Pro,Yes
5995,2024-05-28,50,,,,0
5996,2022-09-25,48,germany,instagram,,Yes
5997,31/12/2023,29,IT,google_ads,enterprise,1
5998,2022-09-01,26,,instagram,Pro,Yes
5999,2023-05-15,54,IT,UNKWN,,Yes
6000,2021-01-22,26,NL,google_ads,BASIC,0
6001,2024-02-12,65,,,Pro,
6002,19/12/2024,35,UK,Insta,starter,1
6003,2022-06-05,47,,,pro,Yes
6004,2022-04-17,49,de,unknown,enterprise,TRUE
6005,25/09/2023,57,ES,referral,enterprise,
6006,05/12/2020,40,de,insta_ads,,TRUE
6007,22/07/2020,28,NL,,,
6008,09/06/2020,,de,,Pro,FALSE
6009,2024-04-12,37,ES,insta_ads,Pro,TRUE
6010,2021-01-26,36,PL,referral,Basic,
6011,07/02/2022,53,ES,Instagram Ads,,1
6012,27/08/2024,69,,,BASIC,Yes
6013,28/07/2021,43,,,basic,FALSE
6014,17/06/2021,27,Germany,instagram,starter,No
6015,29/12/2022,41,FR,,pro,0
6016,2022-06-11,30,germany,Insta,BASIC,0
6017,08/02/2021,,DE,linkedin,enterprise,No
6018,30/08/2021,69,FR,,pro,TRUE
6019,2024-08-25,63,UK,insta_ads,,FALSE
6020,02/06/2024,,,insta_ads,pro,No
6021,20/03/2024,51,FR,,Pro,No
6022,2022-04-07,46,IT,Instagram Ads,Pro,No
6023,17/02/2023,53,,,,TRUE
6024,2021-11-20,24,,LinkedIn Ads,BASIC,TRUE
6025,2024-09-07,68,IT,LinkedIn Ads,,FALSE
6026,2022-06-20,47,de,,enterprise,TRUE
6027,25/05/2023,,,Insta,,TRUE
6028,2020-02-25,34,germany,email,pro,1
6029,2020-12-31,65,DE,,enterprise,TRUE
6030,2024-09-18,30,,UNKWN,,FALSE
6031,2024-03-07,,FR,Insta,,TRUE
6032,02/11/2024,41,FR,email,,0
6033,25/11/2024,,germany,instagram,Basic,0
6034,30/03/2021,,UK,Google,Pro,TRUE
6035,13/04/2020,48,,Insta,starter,1
6036,17/03/2020,,,insta_ads,starter,0
6037,17/08/2020,44,IT,,,FALSE
6038,05/07/2023,67,ES,linkedin,enterprise,0
6039,2023-07-11,38,,,Pro,No
6040,2020-11-26,61,UK,,Basic,1
6041,2023-04-20,,Germany,,basic,TRUE
6042,11/06/2022,,de,UNKWN,,Yes
6043,26/11/2024,18,,,starter,1
6044,2024-04-22,32,germany,unknown,,1
6045,2021-11-18,20,NL,linkedin,starter,FALSE
6046,2020-01-27,23,UK,,Basic,No
6047,23/07/2023,31,FR,referral,,No
6048,02/08/2024,,DE,referral,Pro,No
6049,25/10/2020,55,,,basic,1
6050,14/08/2022,50,Germany,,starter,Yes
6051,2022-03-09,69,NL,linkedin,,FALSE
6052,19/01/2023,55,IT,Instagram Ads,pro,Yes
6053,2021-04-24,25,Germany,,basic,No
6054,26/07/2021,43,DE,Instagram Ads,Basic,1
6055,2021-04-02,32,germany,LinkedIn Ads,,No
6056,14/01/2024,31,NL,LinkedIn Ads,basic,Yes
6057,2020-12-30,65,,,,No
6058,2022-05-08,37,IT,,,TRUE
6059,2024-08-25,,FR,Google,Basic,FALSE
6060,2020-12-16,65,,email,Basic,Yes
6061,2024-08-05,,,,enterprise,TRUE
6062,24/11/2023,36,,email,,No
6063,09/09/2020,,ES,,,FALSE
6064,2022-02-19,50,DE,Instagram Ads,,FALSE
6065,13/03/2022,53,IT,,,FALSE
6066,08/10/2022,41,,unknown,BASIC,1
6067,2021-04-03,27,FR,,enterprise,FALSE
6068,2024-09-18,69,IT,,Pro,TRUE
6069,05/07/2022,67,FR,,,Yes
6070,13/05/2021,51,FR,email,,TRUE
6071,2022-08-07,53,Germany,,,No
6072,2021-05-22,64,FR,LinkedIn Ads,,1
6073,2023-08-20,,PL,,,1
6074,2021-05-15,53,,,Pro,No
6075,13/03/2022,33,PL,linkedin,,Yes
6076,20/08/2021,32,de,unknown,pro,1
6077,14/06/2020,35,,insta_ads,starter,No
6078,09/12/2023,24,DE,linkedin,enterprise,No
6079,2021-04-06,64,de,google_ads,BASIC,
6080,08/07/2022,39,,email,,
6081,2020-04-23,49,IT,,,No
6082,2023-12-27,60,Germany,,pro,
6083,2022-09-18,36,PL,Insta,,
6084,11/10/2023,57,germany,instagram,,No
6085,14/09/2024,,UK,insta_ads,BASIC,FALSE
6086,25/07/2020,18,UK,UNKWN,BASIC,Yes
6087,2024-11-26,52,PL,Google,starter,0
6088,2023-06-12,22,,Insta,,No
6089,05/01/2024,67,de,,pro,
6090,10/10/2023,29,,google_ads,Pro,
6091,2021-05-29,29,,UNKWN,starter,FALSE
6092,16/05/2023,38,,Instagram Ads,,FALSE
6093,2021-12-09,,FR,,starter,TRUE
6094,22/02/2023,,ES,,BASIC,0
6095,2020-05-17,36,DE,UNKWN,Basic,No
6096,2020-12-04,26,,,BASIC,FALSE
6097,2021-06-20,60,,,basic,0
6098,2020-03-08,66,DE,,,TRUE
6099,15/05/2024,65,,email,basic,TRUE
6100,13/04/2024,53,NL,referral,Pro,
6101,17/01/2021,59,FR,Google,Basic,No
6102,2020-01-19,,,,BASIC,
6103,2021-11-13,64,,UNKWN,,1
6104,13/01/2024,,,email,,FALSE
6105,14/03/2020,68,germany,Insta,Pro,1
6106,2021-07-26,49,,,enterprise,TRUE
6107,27/07/2022,52,DE,,pro,1
6108,2024-08-15,48,,instagram,enterprise,1
6109,23/07/2023,,Germany,unknown,Pro,No
6110,2022-12-07,,,insta_ads,pro,TRUE
6111,2020-07-29,,germany,Insta,BASIC,Yes
6112,2022-05-04,49,,,Basic,FALSE
6113,2021-10-12,,,instagram,pro,
6114,2024-07-03,54,FR,Google,,No
6115,2022-09-20,49,,linkedin,pro,No
6116,25/11/2021,60,UK,Insta,BASIC,Yes
6117,2021-06-23,,,Insta,,No
6118,2024-09-28,54,,,BASIC,TRUE
6119,2023-04-29,56,FR,google_ads,pro,No
6120,31/08/2023,55,UK,,,No
6121,19/06/2022,47,PL,,,Yes
6122,05/05/2024,,,instagram,enterprise,FALSE
6123,2024-08-11,49,,insta_ads,pro,0
6124,2022-02-18,62,Germany,,,FALSE
6125,2024-05-04,19,IT,LinkedIn Ads,Basic,1
6126,2024-11-16,68,,unknown,Pro,
6127,10/02/2023,28,,LinkedIn Ads,enterprise,TRUE
6128,2020-06-18,,ES,Google,enterprise,Yes
6129,31/01/2024,37,UK,Google,starter,
6130,2024-08-28,54,,Google,Basic,FALSE
6131,03/11/2022,26,UK,Insta,basic,Yes
6132,2024-10-04,55,UK,referral,basic,0
6133,14/10/2020,66,,referral,BASIC,1
6134,2020-07-07,36,ES,email,enterprise,
6135,2022-07-02,,UK,insta_ads,pro,
6136,24/03/2023,57,NL,Insta,enterprise,FALSE
6137,2024-05-09,24,,Instagram Ads,,Yes
6138,24/11/2021,22,,LinkedIn Ads,,0
6139,2024-10-11,64,IT,email,basic,TRUE
6140,06/06/2022,59,,Insta,starter,
6141,2021-04-15,41,,,pro,TRUE
6142,2023-01-03,65,IT,Google,enterprise,1
6143,2020-10-03,58,,LinkedIn Ads,,FALSE
6144,28/07/2022,24,,insta_ads,,FALSE
6145,2024-07-26,28,DE,unknown,starter,
6146,2023-09-28,26,DE,google_ads,enterprise,TRUE
6147,2023-12-19,66,NL,UNKWN,Basic,0
6148,24/07/2021,47,NL,unknown,,
6149,2024-03-14,58,,google_ads,Pro,1
6150,06/05/2022,20,,insta_ads,starter,No
6151,27/09/2022,39,UK,email,Pro,
6152,2023-04-20,57,Germany,UNKWN,enterprise,TRUE
6153,02/04/2021,68,,Instagram Ads,,TRUE
6154,2022-07-06,37,,linkedin,,Yes
6155,12/04/2022,49,,unknown,starter,1
6156,23/12/2022,65,PL,Insta,,No
6157,2022-04-18,24,NL,UNKWN,Pro,0
6158,07/07/2023,,DE,email,basic,
6159,11/07/2020,24,,Google,BASIC,1
6160,2024-08-05,37,,linkedin,basic,1
6161,07/09/2021,42,Germany,Google,Pro,TRUE
6162,09/02/2021,62,,,Pro,TRUE
6163,2024-10-15,52,ES,email,enterprise,TRUE
6164,12/11/2024,61,,Instagram Ads,basic,
6165,31/07/2022,41,germany,Instagram Ads,basic,Yes
6166,2021-12-21,57,PL,,pro,No
6167,2020-04-02,30,,unknown,pro,0
6168,05/03/2021,69,NL,Insta,basic,0
6169,2021-10-15,65,IT,Google,enterprise,No
6170,2023-12-28,56,,UNKWN,enterprise,
6171,2023-11-28,21,DE,LinkedIn Ads,Pro,
6172,09/03/2021,,,google_ads,enterprise,1
6173,2023-02-09,29,de,email,Pro,0
6174,2021-01-09,34,DE,Instagram Ads,,0
6175,2022-12-18,18,NL,email,Basic,0
6176,02/12/2022,,germany,UNKWN,pro,TRUE
6177,2020-07-25,34,UK,Instagram Ads,enterprise,0
6178,2022-02-18,19,,,Basic,1
6179,2023-08-12,23,PL,Insta,pro,TRUE
6180,2023-02-15,61,FR,,BASIC,1
6181,15/06/2021,,FR,,,1
6182,30/05/2023,28,FR,LinkedIn Ads,,Yes
6183,2020-06-14,,,Google,basic,0
6184,04/10/2021,60,FR,email,enterprise,Yes
6185,2023-03-25,35,Germany,unknown,,0
6186,22/04/2023,57,ES,UNKWN,starter,
6187,2020-03-30,42,,Insta,pro,1
6188,2023-01-22,56,DE,Insta,basic,
6189,13/01/2020,45,PL,unknown,pro,TRUE
6190,30/08/2022,63,,LinkedIn Ads,,
6191,15/03/2022,33,germany,Google,Pro,1
6192,2022-08-02,29,ES,unknown,Basic,
6193,11/01/2022,58,de,Google,Basic,TRUE
6194,2024-01-01,69,de,email,,FALSE
6195,2024-04-10,46,PL,,basic,No
6196,2024-05-29,40,,Google,Basic,1
6197,25/05/2022,38,DE,referral,,
6198,19/03/2023,33,PL,,Pro,FALSE
6199,21/10/2021,,,google_ads,BASIC,1
6200,2022-10-28,68,UK,UNKWN,BASIC,Yes
6201,2022-11-18,65,UK,Insta,,No
6202,22/10/2020,58,,,Basic,
6203,2022-09-12,62,DE,Google,,1
6204,2022-07-14,43,,LinkedIn Ads,pro,0
6205,2024-10-10,54,NL,,enterprise,
6206,2021-10-01,39,DE,insta_ads,Pro,Yes
6207,2020-12-05,68,germany,Google,basic,Yes
6208,19/09/2021,27,NL,unknown,,FALSE
6209,14/03/2021,24,DE,email,BASIC,0
6210,2023-03-13,26,NL,,pro,Yes
6211,30/07/2022,42,,Insta,BASIC,
6212,2022-04-09,63,PL,LinkedIn Ads,BASIC,0
6213,2024-11-05,32,FR,referral,pro,FALSE
6214,02/06/2021,30,ES,insta_ads,,TRUE
6215,2022-09-02,59,FR,referral,,TRUE
6216,2022-12-04,63,germany,Insta,,TRUE
6217,12/08/2022,43,,linkedin,,TRUE
6218,16/06/2023,38,UK,instagram,Pro,
6219,09/08/2022,40,,UNKWN,,
6220,01/08/2022,,,google_ads,pro,1
6221,2020-06-03,61,,email,,
6222,19/04/2023,45,,UNKWN,enterprise,0
6223,23/05/2023,,,unknown,basic,FALSE
6224,2020-03-28,68,germany,UNKWN,starter,TRUE
6225,2023-07-03,55,,insta_ads,basic,Yes
6226,14/03/2024,29,UK,UNKWN,,0
6227,01/01/2023,41,PL,instagram,Basic,
6228,2022-07-19,30,PL,Google,Pro,FALSE
6229,27/06/2020,57,NL,unknown,basic,
6230,2020-07-30,65,Germany,Insta,,0
6231,2023-06-11,19,UK,LinkedIn Ads,Pro,0
6232,2021-04-09,,,unknown,,0
6233,09/11/2024,56,PL,UNKWN,,1
6234,2023-05-31,29,,email,,
6235,22/09/2021,56,Germany,unknown,,TRUE
6236,2022-04-04,68,de,email,Basic,
6237,11/07/2023,31,de,,Basic,FALSE
6238,2023-05-15,47,NL,LinkedIn Ads,BASIC,No
6239,2021-08-29,58,germany,Instagram Ads,,TRUE
6240,2022-06-03,67,FR,,,FALSE
6241,2024-10-23,60,de,,pro,TRUE
6242,2020-12-31,65,NL,LinkedIn Ads,Basic,No
6243,02/10/2020,36,IT,,starter,
6244,2021-01-14,48,Germany,unknown,starter,Yes
6245,01/11/2024,60,ES,,enterprise,Yes
6246,25/08/2023,67,IT,linkedin,starter,No
6247,12/07/2024,60,,LinkedIn Ads,,FALSE
6248,2023-07-15,42,,Insta,Pro,1
6249,2022-08-02,21,ES,insta_ads,Basic,TRUE
6250,2024-12-13,67,UK,referral,Basic,1
6251,2022-12-23,68,,linkedin,pro,TRUE
6252,2022-03-20,30,UK,linkedin,basic,1
6253,2023-10-05,53,ES,Instagram Ads,Basic,TRUE
6254,13/07/2022,,,LinkedIn Ads,BASIC,Yes
6255,08/05/2021,59,,UNKWN,,
6256,26/03/2024,,PL,referral,,TRUE
6257,2023-01-26,,,,enterprise,TRUE
6258,30/12/2022,54,PL,UNKWN,pro,No
6259,29/12/2020,20,FR,Instagram Ads,Basic,No
6260,23/07/2021,33,,linkedin,Basic,TRUE
6261,2024-12-30,43,germany,instagram,,TRUE
6262,2022-02-01,57,,LinkedIn Ads,BASIC,
6263,02/10/2020,,FR,unknown,enterprise,FALSE
6264,19/02/2020,56,NL,instagram,Pro,Yes
6265,2023-10-13,36,,instagram,Pro,TRUE
6266,28/12/2021,63,UK,Instagram Ads,BASIC,TRUE
6267,2022-06-24,32,ES,Instagram Ads,Pro,
6268,16/07/2022,49,Germany,unknown,starter,Yes
6269,17/07/2021,66,Germany,instagram,basic,FALSE
6270,2022-02-21,38,,referral,,0
6271,29/04/2021,18,DE,Instagram Ads,,No
6272,2023-01-12,23,,linkedin,BASIC,
6273,2024-07-19,44,,Insta,basic,
6274,2021-08-06,40,FR,,basic,No
6275,12/08/2023,64,ES,Instagram Ads,basic,Yes
6276,23/08/2020,48,PL,Google,,TRUE
6277,25/02/2020,29,,,,
6278,25/12/2020,38,NL,email,pro,0
6279,2020-04-19,69,IT,Insta,BASIC,No
6280,2020-07-10,19,DE,Google,,TRUE
6281,22/06/2022,22,IT,,,
6282,2023-01-21,26,UK,,,1
6283,2022-05-11,37,NL,instagram,,TRUE
6284,21/07/2021,63,germany,referral,Pro,No
6285,2022-12-19,35,,referral,pro,TRUE
6286,11/10/2021,,,Google,basic,0
6287,2020-02-08,39,IT,Instagram Ads,Pro,TRUE
6288,2024-04-12,25,NL,,pro,0
6289,2022-12-08,51,DE,,,FALSE
6290,14/12/2023,26,,insta_ads,enterprise,FALSE
6291,2021-09-28,24,UK,Insta,BASIC,0
6292,2022-11-02,47,NL,,pro,TRUE
6293,05/02/2020,,germany,,Pro,
6294,10/04/2020,35,,referral,Basic,Yes
6295,2024-12-22,44,PL,Instagram Ads,enterprise,Yes
6296,14/01/2023,33,Germany,,,Yes
6297,2024-03-19,38,de,,,Yes
6298,31/05/2023,22,,,,No
6299,2023-09-23,,,,pro,Yes
6300,2020-06-14,46,PL,insta_ads,,No
6301,17/01/2021,64,PL,,,
6302,2023-10-31,54,Germany,linkedin,Pro,Yes
6303,03/02/2024,60,,LinkedIn Ads,starter,0
6304,2022-02-28,,PL,,starter,TRUE
6305,2024-07-23,39,,instagram,BASIC,0
6306,31/01/2020,31,,Google,,Yes
6307,30/10/2023,,ES,,,
6308,11/01/2020,36,UK,instagram,Pro,
6309,2023-08-18,52,NL,linkedin,,TRUE
6310,05/04/2020,41,UK,,Basic,0
6311,28/04/2023,59,,,starter,TRUE
6312,2021-03-28,,ES,Insta,Basic,0
6313,10/07/2020,23,PL,linkedin,BASIC,FALSE
6314,30/04/2021,,de,,Basic,
6315,13/07/2023,,DE,,,0
6316,18/12/2023,20,UK,instagram,,0
6317,2023-02-25,51,UK,,Pro,1
6318,25/08/2020,62,de,,enterprise,0
6319,10/10/2023,67,,google_ads,pro,1
6320,09/02/2023,19,germany,insta_ads,,0
6321,2024-01-09,32,UK,Insta,basic,TRUE
6322,2023-09-28,54,NL,,starter,
6323,2023-03-14,32,IT,,starter,0
6324,24/12/2022,,NL,,,1
6325,2023-06-24,49,NL,Google,pro,1
6326,2022-01-04,38,NL,email,BASIC,Yes
6327,2022-09-17,34,PL,instagram,basic,
6328,22/02/2024,51,ES,referral,basic,1
6329,2022-04-04,49,,insta_ads,pro,1
6330,2024-01-02,67,,Google,,1
6331,2020-04-15,64,UK,,,0
6332,29/06/2020,69,IT,Google,,FALSE
6333,02/07/2020,40,,UNKWN,,1
6334,2020-08-13,52,de,insta_ads,Basic,Yes
6335,15/02/2022,54,,insta_ads,pro,
6336,2022-02-28,60,DE,google_ads,starter,No
6337,2023-01-17,58,,LinkedIn Ads,BASIC,
6338,2021-11-18,54,FR,referral,,FALSE
6339,2021-06-13,,PL,referral,Basic,Yes
6340,26/10/2023,50,Germany,Insta,Basic,
6341,2022-08-29,42,IT,referral,pro,TRUE
6342,24/07/2022,63,FR,Instagram Ads,,Yes
6343,2023-11-23,54,,insta_ads,,No
6344,15/04/2020,57,UK,,,FALSE
6345,2023-07-18,38,,,basic,No
6346,2022-04-10,63,PL,UNKWN,enterprise,0
6347,2024-03-06,,ES,,,TRUE
6348,2021-11-09,65,ES,,Basic,TRUE
6349,28/03/2024,55,IT,email,,0
6350,28/04/2022,57,IT,instagram,basic,TRUE
6351,2022-11-21,51,germany,,,0
6352,27/01/2021,36,UK,email,Basic,
6353,09/02/2020,44,,,,0
6354,2021-10-21,26,UK,,,0
6355,2023-05-26,22,UK,Insta,enterprise,Yes
6356,20/10/2024,22,,Instagram Ads,basic,Yes
6357,2022-09-07,42,,linkedin,starter,
6358,10/01/2023,43,PL,LinkedIn Ads,enterprise,1
6359,24/04/2022,36,ES,instagram,Pro,TRUE
6360,09/10/2024,47,,instagram,basic,No
6361,2020-07-19,53,,google_ads,enterprise,TRUE
6362,2021-03-22,65,PL,LinkedIn Ads,Basic,FALSE
6363,22/12/2023,65,IT,instagram,,Yes
6364,2022-11-27,33,DE,insta_ads,Basic,TRUE
6365,19/05/2023,24,germany,,starter,1
6366,19/03/2021,35,IT,insta_ads,Pro,TRUE
6367,2023-09-12,,NL,instagram,,1
6368,2022-01-30,38,de,Instagram Ads,BASIC,Yes
6369,14/08/2020,48,,email,Pro,Yes
6370,17/02/2020,18,FR,,Pro,1
6371,07/11/2022,20,NL,google_ads,basic,0
6372,30/06/2022,48,NL,,Pro,
6373,02/01/2024,42,ES,,basic,FALSE
6374,27/09/2024,,IT,Instagram Ads,,0
6375,2020-07-05,25,NL,Instagram Ads,starter,
6376,10/12/2020,18,,email,pro,0
6377,2020-08-11,,,Insta,basic,Yes
6378,2022-04-09,24,UK,referral,basic,1
6379,02/05/2021,24,PL,linkedin,,Yes
6380,2022-05-26,25,,,Pro,TRUE
6381,28/04/2022,36,UK,,,No
6382,2023-06-06,34,ES,referral,,FALSE
6383,14/11/2023,28,ES,google_ads,Pro,No
6384,2022-09-05,64,IT,LinkedIn Ads,pro,FALSE
6385,2024-05-31,58,IT,google_ads,Pro,TRUE
6386,2022-10-13,66,de,google_ads,,
6387,2020-07-06,28,NL,,enterprise,1
6388,26/09/2020,55,germany,instagram,enterprise,0
6389,2024-06-18,58,,google_ads,,1
6390,2020-11-05,,,UNKWN,,1
6391,01/03/2023,67,UK,,,TRUE
6392,2024-04-23,69,NL,insta_ads,basic,0
6393,2022-12-31,19,,instagram,Pro,No
6394,21/12/2024,21,,UNKWN,pro,
6395,2022-04-24,67,,,,Yes
6396,2024-08-22,45,,,,0
6397,25/04/2023,50,,referral,,0
6398,30/04/2021,28,UK,,,1
6399,29/04/2023,20,Germany,,pro,Yes
6400,16/12/2023,57,FR,,,No
6401,2020-04-29,22,FR,insta_ads,,Yes
6402,07/08/2020,69,IT,referral,basic,Yes
6403,22/02/2020,38,,UNKWN,starter,0
6404,2024-10-23,39,germany,Insta,enterprise,Yes
6405,14/01/2024,,,instagram,Basic,TRUE
6406,06/12/2023,54,,Instagram Ads,enterprise,No
6407,24/07/2024,,,LinkedIn Ads,pro,
6408,14/06/2023,28,,,Pro,Yes
6409,27/01/2022,61,germany,,Pro,1
6410,07/01/2022,39,,,pro,1
6411,20/12/2021,58,,Instagram Ads,,0
6412,2021-02-09,,,,enterprise,No
6413,30/08/2021,30,DE,,starter,0
6414,2022-10-17,,ES,linkedin,basic,TRUE
6415,25/02/2021,69,germany,,,Yes
6416,2021-12-12,,,referral,enterprise,
6417,03/09/2020,20,,,,TRUE
6418,2020-03-12,30,UK,unknown,,No
6419,03/07/2020,45,UK,unknown,enterprise,FALSE
6420,06/01/2020,,FR,,Basic,1
6421,2023-05-14,28,,LinkedIn Ads,Basic,Yes
6422,16/04/2024,28,,,starter,Yes
6423,2024-06-22,38,,Google,,No
6424,24/06/2022,69,,,enterprise,No
6425,2021-01-21,38,NL,email,,0
6426,2024-11-26,24,germany,insta_ads,starter,0
6427,29/11/2021,34,DE,UNKWN,,0
6428,2023-01-04,65,,Instagram Ads,enterprise,TRUE
6429,2023-04-15,31,,,,0
6430,06/04/2022,50,NL,,basic,1
6431,27/12/2024,28,FR,,,TRUE
6432,14/12/2020,30,UK,,,No
6433,02/07/2023,18,,email,basic,1
6434,21/09/2024,51,,google_ads,,No
6435,2020-11-03,26,,LinkedIn Ads,pro,0
6436,2023-09-30,30,,,BASIC,TRUE
6437,24/02/2023,54,IT,email,,0
6438,13/10/2020,47,Germany,,BASIC,TRUE
6439,04/02/2022,58,germany,google_ads,,TRUE
6440,2021-12-25,62,,email,pro,FALSE
6441,2022-01-31,54,UK,unknown,,TRUE
6442,07/06/2024,64,NL,Insta,BASIC,Yes
6443,19/02/2024,,UK,,,TRUE
6444,17/01/2021,24,,instagram,Pro,0
6445,30/11/2023,31,DE,LinkedIn Ads,Pro,No
6446,22/01/2021,,,,starter,
6447,08/06/2021,65,,Insta,pro,0
6448,29/04/2024,23,FR,insta_ads,enterprise,TRUE
6449,2021-09-30,51,PL,,basic,No
6450,26/07/2022,33,UK,,,No
6451,07/07/2024,68,IT,,BASIC,0
6452,02/10/2020,54,,unknown,enterprise,1
6453,2021-05-14,53,,,,
6454,2021-12-17,63,germany,google_ads,Basic,FALSE
6455,2020-12-02,,IT,Google,,
6456,20/07/2022,23,DE,unknown,,No
6457,25/04/2021,25,ES,Insta,enterprise,No
6458,29/06/2022,41,NL,referral,basic,Yes
6459,2023-07-20,20,Germany,,pro,TRUE
6460,2022-12-17,21,germany,Insta,enterprise,FALSE
6461,13/09/2023,49,PL,,pro,FALSE
6462,2024-10-20,18,,,pro,0
